source_id,subject,relative_path,width,height,aspect_ratio,sha256,dhash,suggested_role,publication_decision,notes
SRC-0205,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-28 163432.png,742,128,5.7969,e6ac11bfe9a2d7a34deba22f4692723365e61cd3d959a7e25e893d1f8a56b42b,016523934d1b0307,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0206,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-28 163520.png,741,87,8.5172,a5f60337714585ba9ff5eac242db03d03832d512c708e9fe7119404f1abfef9c,0101495125730f02,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0207,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-28 163540.png,860,131,6.5649,71d04596ae355b9df393abcb631a9e0bd6304e82a8510d640caaa7770814fe23,00015256254d0c06,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0208,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-28 163547.png,846,124,6.8226,b12c8554d89177fb8308e07a717d9cf2bf2f0bff91dcc1b806eefed601984059,01031c462d4d2c24,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0209,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-28 163603.png,965,210,4.5952,17a3b7294c460bae418ce8c4340239342f05598eda27535356e56e4d15867132,242722207549050d,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0210,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-28 163619.png,1016,149,6.8188,4c04f33962436080467d5c830758263fd371539be427ff26891e487f3e83a16a,0202bb0915803357,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0211,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-28 163634.png,1025,187,5.4813,3e007a0c3af1e7dcd521720e3388d5ddedaece0ebde0d4fa74ba43759e7bff6c,002829620d6d171b,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0212,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-28 163648.png,1000,187,5.3476,38adc31b96dda4911dfbb2724e2411c30b13078589fdcff3edb0abfcc710d031,04060568594c3717,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0213,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-29 141655.png,522,553,0.9439,2bd54ee94c38933123d6110116c9cea30f08472c5bac0447757f7043125b1dc7,016b4b4b4b4f4f02,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0214,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-29 141701.png,522,395,1.3215,d3923a129bc8eec47f9afa4fb2d93140230bdeb711e8b90e283fd9ef756686bb,23014507034b0701,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0215,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-29 141712.png,538,590,0.9119,c8d1e82cbf844f59505d3cad066b22083f1689fca3771bbb55b7ce183a8ccfec,2d0f0307270f4303,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0216,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-29 141723.png,566,571,0.9912,5a7279a7c6aa7255efca155caf9a81197a3242678ffb2636b1cb5f859124fe99,1303031307070301,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0217,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-29 141734.png,550,628,0.8758,74658dfea2ea32fede3259fb0720a4d814ce128f18d07e46dbfb34cd16ac9b56,060633690d1d332e,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0218,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-29 141954.png,486,433,1.1224,fd0cb90578dc40810402b3b53bb76af88f39b805d324434b143e0a261d5045c4,070518318d0d274e,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0219,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-29 143858.png,516,640,0.8063,d404cdde0eadbb9b8eade136c878f0c4fe16b559ef2024e37260140aebd26c65,0b4b039f0d23233b,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0220,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-29 143913.png,503,678,0.7419,b551f974c2c0a072d12c89725f7463b1393bef6ba1b84f7e119ae911a78d7e73,6b71074f4d356907,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0221,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-29 143929.png,481,673,0.7147,ed78981f44bbe63966c778a2762da85f2359ea6011c5f2abca9464dd3c79cd81,460f07070e3d0f93,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0222,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-29 143937.png,519,583,0.8902,ec02265faa3f7e6150aadbae1534e5b0a277bbb09f41c1c8868528bcf0f01a33,0b034509170f0506,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0223,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 192127.png,1020,435,2.3448,9752eb25fb7578be9925f7963a072bad6907471b43c0f9cd41e04943fc5cc738,00a2a2a2a2a6e808,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0224,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 192218.png,975,640,1.5234,43484f18c5d8b0388ebf4fe0a67d206293c044874c2097ed4a303f0f82570b48,7149c9c1d9482013,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0225,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 195223.png,686,604,1.1358,4d3d919b0dc43f6f2c1aa0c84e948791580a285d0ddae2695bcff0764e4b1112,0430302024111340,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0226,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 195232.png,1183,776,1.5245,e3ac17ebbcf4adfb823288b6fd30af2a1054f4edda19b63448fc65cecbd8ebf7,26561e19587b0606,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0227,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 195239.png,805,554,1.4531,8918311c8575a00ff2e50d125360ebe66cd78cb75a765ae53205b47067c2d4dd,c982920c01810886,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0228,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 195357.png,538,469,1.1471,e5ca447495a90a9b5692cf8dba7be97c494c39328f2206602d49d263ea632c6b,080833096921c1c9,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0229,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 195421.png,629,370,1.7,a08807772d6773bfea2f86f054e05acb5a19682b6894eb61ed6b430924f6b21c,1010c6c60a120101,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0230,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 195706.png,628,437,1.4371,0dd7ae71c5324bd02da825561dd3bd758abe1d6cb3533de0facd8d5ef95091ab,1813322709210120,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0231,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 195738.png,417,368,1.1332,8262f88ee00935d2f9ed5c0874af5302ace954ee51b9c057bc2e1f476d03d683,4a130c2c04042c06,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0232,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 200123.png,443,249,1.7791,99413a070193c6913ef4d08918784dd71664faaeea9ff51d7a46504d04f1e3bf,8080808080e459d9,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0233,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 200502.png,537,442,1.2149,88b5e2f2dc9a1a3e333cb123d99c44d901fbf640472ff7734fdd33d6b45b06f4,1942662901010912,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0234,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 200507.png,906,614,1.4756,caf27538e64bf8ada776d27e319e05cc6d3c36982ca3119e3f49bbea05c177e1,85c9118511099343,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0235,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 200513.png,816,622,1.3119,d78bd8de56160a2c8c83b82c437eb80e64ff13a5b5d6deb6544b6eb6fd86d057,20182008201823a7,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0236,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 200525.png,969,621,1.5604,8ef34f8804b56cfb3c8b9029edc91c9d1a21ce7e9e20c56613be31e9265baacf,d0c8a884809888d3,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0237,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 200531.png,953,632,1.5079,c685d53ffb5d16a53d2b2b01809610e160a43427f788cf21b6d85b3ee3790504,d0c8808490889103,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0238,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 200548.png,960,614,1.5635,5651353dbcb7834e2f6d98eef778adad78ea54e0f94a9f530e7684434e68c1d0,d08c9894b0988cd3,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0239,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 200610.png,985,623,1.5811,db1123514036240826e33b9e807e29f6c0270aa3f93dfcb007fbf5271b406ace,c18591b5918d4343,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0240,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 200618.png,971,630,1.5413,acca0fbff87f1246fe0e6b874b0afe53a2a092070038e8e011acc685bde8f8a0,d1899985b1898957,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0241,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 200915.png,946,837,1.1302,e6371091e2e658a237a1113a8074594c163c46bd9528c5220314f50e9a1610a1,a4262626d60e0681,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0242,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 200937.png,1909,865,2.2069,06cf3c5ed396ebe202d4f05befa3ba7d8a8a9f5eaecfbe5a87518568c850178d,88b1b1b1b1333193,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0243,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 201127.png,1916,884,2.1674,38c6b2759b1899a5b5f3efd2e88cb22dc9b121734b02f5485c33694ab561a80f,8c31b3b1b1333191,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0244,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 201320.png,1037,321,3.2305,3feac1e3b0128381f69ef6a54a66c1be688bbb3396ee3b3fb940766876c0ea31,0505313131050716,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0245,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 203551.png,1017,235,4.3277,dba9d7949f6b41664ad97628cd7cfed484acb0b50b8b56455682c9717bb53102,02b3091017418616,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0246,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 203601.png,1013,215,4.7116,72a981b93ffff0d8a5b00e4aabc9a68edd170458bdd8f4f2baedaf6b2687e5a2,000029630d6d1b0b,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0247,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-05-31 203608.png,1024,206,4.9709,1c73cd67b748ab4b41465deb8f22783c39747886ca92891211bfbe3b9d9f2d53,0505156959491717,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0248,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 164836.png,1211,774,1.5646,95167ac3631ec0639e0ca1a3d0af4d0d04361d56dcd1020289fdcea228022afe,151b2d2531e52511,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0249,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 193348.png,600,409,1.467,9f010c23dc0ae1c0c65ecbf0eb9ed83ff48e1646814a02d4e3e4c5d331838bed,c10018120c07050a,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0250,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 193352.png,1167,775,1.5058,bbb51a0a76029e09aab3802b8724159b585b12d908ce1bc6a30de636820692c3,8323311528440517,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0251,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 193657.png,624,757,0.8243,71098ab810e1717aef300b6811fb2bfced7907f196324165ed22d08f83eb6eff,060707070f1d0f03,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0252,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 193707.png,597,649,0.9199,32f3ea3d6ea3cf1e6d5ac84a92832a507283ce4cd773ba4ea630fe4bbe35203c,0b2b4145074f0507,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0253,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 193717.png,1154,795,1.4516,4f3a17c719b957075ebc26bce0c3e2bd91df0a3e38e13c111aae33803161fb82,15192d2531652113,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0254,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 193724.png,1176,816,1.4412,9440e6909a5b0bbf6c5febf43bca0e43cd041d82be904a118a85051f8a3fc23d,8c13172333531309,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0255,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 193732.png,1117,783,1.4266,7367e086ab8b67015407b83c8dd240af2a0e28725b0ebd0ce5ceecd0af34a426,8343252528440515,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0256,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 193741.png,1106,534,2.0712,f17fe397bfc1c5254f3d70e61a746367ac9781d75bdad3219db4645fb0ec31f2,115b010343630101,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0257,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 194023.png,774,517,1.4971,5c11231c4595d772ba2525a7aa11af6e91f0ae321a2d3154e7a1a3e0cebcb574,9918181c1c2d0d00,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0258,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 194421.png,1101,760,1.4487,4d9331e99989f1e1aaa031771b03a6bcf9b9a679ef1d6ee71a9dacc01a751855,83432125694c0d35,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0259,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 194426.png,1157,749,1.5447,1706d70bac030d78c0d6b81c7ed232cf6509592ba7f89ecaf1c4083259cbe09c,0b01030323010515,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0260,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 220830.png,560,634,0.8833,054a45bbf5dc8877b74eb8456aa6d15ff7c4f6b5fb2113a7825ae86f1ab2932b,2323431327070301,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0261,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 220841.png,631,750,0.8413,d0edc1a5b32d3159045b6347a676ca2a08fdb59a15bd213de4fc12b31b153488,02060b310d1d3336,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0262,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 220913.png,1116,751,1.486,0d06f06eba4327df8ea1268b05652f6ef67662babbdba02d26427babf2a9d222,19311199cd232101,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0263,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 220946.png,1128,736,1.5326,a503775776c76598583c67bb83ff36033ce6144b8a60e199f5c38a7ff6d74c2c,19111111cd332109,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0264,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 220956.png,1143,822,1.3905,277bf10f12cb5ae52df7a8f02ab1e68e0b6223ac0e69bb1bb46f20f06bffbbcf,05254c1d9005454f,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0265,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221002.png,1154,800,1.4425,8ad40e4d57bc2aeef689f6cefc2af846698adacc029b6c1bd0e08abfe18f8406,49010e8f86074f41,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0266,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221007.png,1082,627,1.7257,e8994ca98d7507423c7ec2c9a2472380f1687dc5e503c72c9a7e847b422a5a61,0c0e061607474587,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0267,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221018.png,1074,778,1.3805,43ece60afcfb5fb30102a74b58125d4c8d3c314d011544ac05bb3e5d22894a10,31470d0716164d07,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0268,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221029.png,1099,788,1.3947,519ebaf3db5b6ef1bb63f1394ddd8bd5adbc158642f058e1fbadb3785e8c71f5,49090e0e16074747,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0269,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221035.png,1144,806,1.4194,691102ea1c10011dc7f6acd5618aa0e3391d60ceaae1c66f0b9ecea2da33ae59,11230d0716164d05,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0270,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221041.png,1019,845,1.2059,9f10940cf63ae13e9eaf392d170c5bae158f69230695973b44e492ab71b03af7,0b0f0e061b1b1306,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0271,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221207.png,1100,768,1.4323,b72c8e1535a9095d99f80f7ba4838b1fb7d3f18cb56e5dae30fb45c5b6243423,1913131147030301,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0272,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221213.png,1129,785,1.4382,656f3f4a586a4da99215727ccf5c43c120aea640e7d48547ae05bf0853980781,250d0e06060d490f,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0273,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221218.png,1112,778,1.4293,d040a48591800c1211e5d75f824ae6ef46bc29fc6ed221540daa0a31401d8b4c,21091c16160c4d0f,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0274,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221227.png,1186,873,1.3585,88ac44ca6e17f6a6f8ec5734e6ffdf6f4c0c25b0cc284e625106a53a65cae4c5,a90f0f9717854587,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0275,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221231.png,1093,771,1.4176,6a292a0eb89702335a9c185a606d5c51f882b34b75930c8794567701ab63c2ff,110d0616160d4107,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0276,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221236.png,1051,793,1.3253,33a4946a9d1f93b6554c05abf224bb9c504466d107561c1518865626802cf899,61070f27260c0d05,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0277,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221241.png,1139,834,1.3657,d4e744ff2fc6bd9cbb3cfe47a4bf3de9d4d5fae873f20aa58b1015172b54244c,21090c1677550d07,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0278,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221245.png,1149,822,1.3978,31f8f4ac5272da63ecd6f45b223e9b313c7e2c0cf34c65c870541445826a40ae,210d0e1677550d07,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0279,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221251.png,1147,792,1.4482,30462e67b745aa0fcb92a5b2374d99066736db01fe1886d2e97cb118e691b8f5,010d0e07060d4107,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0280,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221258.png,1106,830,1.3325,9c93e7eaf80f6cc21f683bd138c9e32d3f938da7e29fe7960c78e860c22772ac,01210c1606060707,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0281,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-01 221306.png,1101,835,1.3186,3ba54b102e77878c19d001fc4fb6d85dd236bb4a4fe644a6ceb2f0393e986485,85490f0707060d01,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0282,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-02 013019.png,972,615,1.5805,ecaa5ffeeb5e8b929a6f92b05e387217b3e5daa4377bea67cfaff07d027160b3,c0e4c0c0d0cc4463,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0283,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-02 013103.png,980,663,1.4781,12cdb251b6cc792d7053598fde88f36e5b87fd0efb1d5183b7138e538e2dedb6,c04cd0d0d04c41a3,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0284,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-02 013442.png,986,662,1.4894,9e678c9eee5a5f6edbed87c5822eb4ed4afb81d75c2fd08bed0b37fd1c32db6f,c21a1e1a1a1e8c85,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0285,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-02 015309.png,836,534,1.5655,725732f7f445e09f7a519f3190637187320a5084b721a0f62ec223b43712f1fa,27071f9fd707a707,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0286,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 131213.png,601,131,4.5878,ca639edb2bb1e3337deca8d61e5666d131c7fdf9f20047557a47a0ca9b50a41c,062627173e1f3545,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0287,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 131331.png,647,80,8.0875,140563ad441d8beec1dfda4b5427236823ac2582125624c595da4db08d4fd4ad,0000253523356518,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0288,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 131346.png,636,110,5.7818,f4d6c3fa753520a8d984bfdd2fc2ecace3713f51f29649d13ac7c75610b4fa56,3337571737332200,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0289,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 131423.png,610,73,8.3562,1f287963b2a5f55d9ed7ee68ccb42721690bbc7134dcbe189b10ae9e63f0fc6f,030b3b29170d2112,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0290,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 131439.png,602,68,8.8529,63e4f7177510e5314efd8941c01f577b729958f7de1b37c4519900bff6643597,05137b272b491524,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0291,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 131539.png,608,93,6.5376,4147d8fa55a99b9036075ff500c13b6ae313a3863c7e6e921d8454768451961a,31333329d3551943,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0292,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 131553.png,603,51,11.8235,7e39afee162f73f7bc98cc2894382141d544684ba311a62235fbb4ce18657bec,0d093537490f4d71,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
