source_id,subject,relative_path,extension,bytes,sha256,exact_duplicate_count,canonical_relative_path,classification,classification_reason
SRC-0425,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\PI contorller calculator.vcxproj,.vcxproj,6651,e883f332ff700792b05c1483678474b6df70b5d597766bd3603c89903735ab71,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\PI contorller calculator.vcxproj,PUBLIC_REFERENCE_ONLY,Retained for provenance; not selected for direct publication.
SRC-0426,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\PI contorller calculator.vcxproj.filters,.filters,1002,2dedb704f31b6b32eef68f6a1ce5cfff96ccb95671146c91ccdb29d085d2e4af,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\PI contorller calculator.vcxproj.filters,PUBLIC_REFERENCE_ONLY,Retained for provenance; not selected for direct publication.
SRC-0427,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\PI contorller calculator.vcxproj.user,.user,168,c06a75b13f855a94d46616796e024c52b499f8f92cf00ccb571ddbc6ff574676,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\PI contorller calculator.vcxproj.user,PUBLIC_REFERENCE_ONLY,Retained for provenance; not selected for direct publication.
SRC-0428,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\CL.command.1.tlog,.tlog,1000,aead7fb2802f178e5537c7fcb5171925e4f7803e19c3e82dd245e1e92c3170f2,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\CL.command.1.tlog,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0429,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\Cl.items.tlog,.tlog,239,2e3618491612e0310df24ba5b3116240c75c45b064dd7d07e398537f80950689,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\Cl.items.tlog,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0430,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\CL.read.1.tlog,.tlog,23882,26d5be703ad3624c6bf33d4ab96a77086d15f07211e1384a4d7079b264cfe5f7,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\CL.read.1.tlog,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0431,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\CL.write.1.tlog,.tlog,908,a6b59dec9e0d2fb669d4b7d7330c02bdb0fa320ef7f0fa2d670f635fceb9f563,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\CL.write.1.tlog,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0432,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\link.command.1.tlog,.tlog,1690,3e243a3f3b9cfb03701c4ef724b4692a10954458f2bbab2f7256b990274e64a8,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\link.command.1.tlog,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0433,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\link.read.1.tlog,.tlog,3882,0c94a867da7e8747403510b929aefb461b6217750cf46df143002d0df1ed2b0a,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\link.read.1.tlog,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0434,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\link.secondary.1.tlog,.tlog,251,98984cb9da936b3c09680e320b183df34772cba4c8b6e32f424c50960a727436,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\link.secondary.1.tlog,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0435,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\link.write.1.tlog,.tlog,654,72775cf921a1a02a0f1efa82de538a8dd9174e80dc2adaaa01335e5b3820a211,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\link.write.1.tlog,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0436,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\PI contorller calculator.lastbuildstate,.lastbuildstate,229,2f2622afff0d3e27224780dfcad43d323e158bebde538de7bf5b63ffb567555f,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI conto.d3c742dd.tlog\PI contorller calculator.lastbuildstate,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0437,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI contorller calculator.exe.recipe,.recipe,341,87a120d721d6bf8012264c0b0276d74547fedb827fb9629b4b21d7e538b71e63,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI contorller calculator.exe.recipe,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0438,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI contorller calculator.ilk,.ilk,624378,f2c8d29c1d4f57bd35174454d953c53c13e1d5c2651b86b390f847159e38df6d,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI contorller calculator.ilk,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0439,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI contorller calculator.log,.log,173,58827c67a38f200e94cd2548d66a53174ec2b06d4d977ecbc792891a128a689d,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI contorller calculator.log,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0440,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI contorller calculator.obj,.obj,89084,e271a77412da7b7c255178c3b7ff0a780690d200c1b91017d445b8f7b8caa10a,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\PI contorller calculator.obj,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0441,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\vc145.idb,.idb,584704,a3fe575bf226af6ac55fc5e0c39238af1d6d0f8359f346cec4f8c4675e115e09,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\vc145.idb,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0442,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\vc145.pdb,.pdb,544768,bfef695fae55863fa6c7b32610c5d01c1d71c27abb1177feb354a451e3a3dc17,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator\x64\Debug\vc145.pdb,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0443,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator.slnx,.slnx,204,9100f81bebc8c7f1acec65007287aa90d4dad9070acb3bf3b6169a705b37ff2c,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\PI contorller calculator.slnx,PUBLIC_REFERENCE_ONLY,Retained for provenance; not selected for direct publication.
SRC-0444,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\x64\Debug\PI contorller calculator.exe,.exe,72704,41cbd37ccc28ae1069fd43826ef3831aea4e4ebed3b8f169ed69f9169cfb3787,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\x64\Debug\PI contorller calculator.exe,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0445,전동기제어,dc machine__extracted\dc machine\PI contorller calculator\x64\Debug\PI contorller calculator.pdb,.pdb,1601536,0bbe1439c9524c0c4b69f1cd241f70a1a313f1ef41e7b59c904b8cf64839390b,1,학부 과제 및 프로젝트\전동기제어\dc machine__extracted\dc machine\PI contorller calculator\x64\Debug\PI contorller calculator.pdb,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0446,전동기제어,PI 계산기.xlsx,.xlsx,11784,e8ddd36dfad89a3478e32ecf6af8f61dc06723ce60ed2650ddd7cc987fc4af59,1,학부 과제 및 프로젝트\전동기제어\PI 계산기.xlsx,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0447,전동기제어,Project2025 -5조-1.pdf,.pdf,628156,7f5da46f041074342d30a95efcff0e848693028d0ac3dd1e420b11f3302da8e1,1,학부 과제 및 프로젝트\전동기제어\Project2025 -5조-1.pdf,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0448,전동기제어,사진\aim3 결과.png,.png,21260,ca01ed4d8f65a4aa27407ae8d0f1f076ec644a8449335ef1a81869c662747de1,3,학부 과제 및 프로젝트\전동기제어\사진\aim3 결과.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0449,전동기제어,사진\속도응답.png,.png,22286,37997c252bb8774ed625fa362256c5712fd18c4b7b7f455c3b839221d1d91225,3,학부 과제 및 프로젝트\전동기제어\사진\속도응답.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0450,전동기제어,사진\속도응답matlab.png,.png,43384,de22f62939c6c83fbaabb03871765614b73a7efd05733fcf0aa64b827faaa035,3,학부 과제 및 프로젝트\전동기제어\사진\속도응답matlab.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0451,전동기제어,사진\스크린샷 2026-07-29 103254.png,.png,143303,8cd20b3de0b0466d5c6079085361ec63cb36af7b1b9f5df22c7503cade41451e,1,학부 과제 및 프로젝트\전동기제어\사진\스크린샷 2026-07-29 103254.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0452,전동기제어,사진\스크린샷 2026-07-29 103419.png,.png,60612,e4207561511951ab3812bd34ecf53528046d39cfee072e0185089beeda8ac525,1,학부 과제 및 프로젝트\전동기제어\사진\스크린샷 2026-07-29 103419.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0453,전동기제어,사진\스크린샷 2026-07-29 103428.png,.png,11559,e2aeb626ec9de17429d4d5718360137ac0140b99b946869e725c288fbd6c6831,1,학부 과제 및 프로젝트\전동기제어\사진\스크린샷 2026-07-29 103428.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0454,전동기제어,사진\스크린샷 2026-07-29 103432.png,.png,11154,74bd98ffb7dc60494a9bd43b6803861dc9c11067391980c600f4531cb7659cc3,1,학부 과제 및 프로젝트\전동기제어\사진\스크린샷 2026-07-29 103432.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0455,전동기제어,사진\스크린샷 2026-07-29 103436.png,.png,45768,f56b550df2e75bfadd71f3f4bf1952fffb3f6a5a42e07b6a02a7c0bbb8292580,1,학부 과제 및 프로젝트\전동기제어\사진\스크린샷 2026-07-29 103436.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0456,전동기제어,사진\스크린샷 2026-07-29 103441.png,.png,12153,3cb8ff40f0216aedb82cb7f9f2b1b1f446f43cc3a17efe63bd1a9aab1e9f2915,1,학부 과제 및 프로젝트\전동기제어\사진\스크린샷 2026-07-29 103441.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0457,전동기제어,사진\스크린샷 2026-07-29 103446.png,.png,55939,5547260eb8e656de53386f90b24a90f52b07afa69015514e46b068003bc6d84f,1,학부 과제 및 프로젝트\전동기제어\사진\스크린샷 2026-07-29 103446.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0458,전동기제어,사진\스크린샷 2026-07-29 103450.png,.png,46711,46a30edd8374c97f40c5f0dd1fe2f227148925c1eb32b6f57f05487336dae8e3,1,학부 과제 및 프로젝트\전동기제어\사진\스크린샷 2026-07-29 103450.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0459,전동기제어,사진\스크린샷 2026-07-29 103455.png,.png,59122,fe5eed41647de8d2cf9535ba1f2fe91e01dd14592409b5fc2956305a205ed7be,1,학부 과제 및 프로젝트\전동기제어\사진\스크린샷 2026-07-29 103455.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0460,전동기제어,사진\스크린샷 2026-07-29 103505.png,.png,58339,d1fcc577e7c1d15a7d5e3722133d814f7312d15c4057b0b7f6de4a963828318f,1,학부 과제 및 프로젝트\전동기제어\사진\스크린샷 2026-07-29 103505.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0461,전동기제어,사진\스크린샷 2026-07-29 103509.png,.png,50313,5d4e587c37129ef03922e02ec12c510c54b9e8cd032191da82a4a42ce3c20747,1,학부 과제 및 프로젝트\전동기제어\사진\스크린샷 2026-07-29 103509.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0462,전동기제어,사진\전류응답.png,.png,24195,7f53692b82f4dd518a034cf19047af9f53760c912d9b1f4c2c5b32fdea9b9327,3,학부 과제 및 프로젝트\전동기제어\사진\전류응답.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0463,전동기제어,사진\전류응답matlab.png,.png,43103,44379583071a26053af9a2fb276211277956c40ec82ad684cc273fa5171df92e,3,학부 과제 및 프로젝트\전동기제어\사진\전류응답matlab.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0464,전동기제어,사진\토크리플 10000.png,.png,44134,7bf4735131a72248e6cc0ab32d736b6fb4d5d7fff300b050b4d2e6e88871fcca,3,학부 과제 및 프로젝트\전동기제어\사진\토크리플 10000.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0465,전동기제어,사진\토크리플 25000.png,.png,41706,f474e2106b70726ad6181fb9f033d1df78317bcafb95259d19700bf4e216fc4d,3,학부 과제 및 프로젝트\전동기제어\사진\토크리플 25000.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0466,전동기제어,사진\프정격조건 속도 그래.png,.png,20641,6dc4f0b86f13b04a010cd3ad8fbfb34dcf38ca90740c894c2263cc82037a74e0,3,학부 과제 및 프로젝트\전동기제어\사진\프정격조건 속도 그래.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0467,전동기제어,사진\회로도.png,.png,18230,f3f295981cf2206f9e1202bc684a62e99f2c92d40e8c66e79882859252ed1554,3,학부 과제 및 프로젝트\전동기제어\사진\회로도.png,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0468,전동기제어,전동기 프로젝트\aim3 결과.png,.png,21260,ca01ed4d8f65a4aa27407ae8d0f1f076ec644a8449335ef1a81869c662747de1,3,학부 과제 및 프로젝트\전동기제어\사진\aim3 결과.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0469,전동기제어,전동기 프로젝트\dc모터 제어 코드.txt,.txt,3655,f2dfe5d300e2c60cefa6d08eb273bb2f31c1cef7912a8cd024ceebd0252adbc0,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\dc모터 제어 코드.txt,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0470,전동기제어,전동기 프로젝트\dc모터 최종 코드.txt,.txt,3758,3776b9eb99e3f8cf05977d338046023cebf3eec52ef78398dd363e37626677d3,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\dc모터 최종 코드.txt,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0471,전동기제어,전동기 프로젝트\Project2025.pdf,.pdf,429574,8de75d7d7f267427f7d734ec5b5b4dc169860a087d9c582f453d1fc12ad4a0f1,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\Project2025.pdf,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0472,전동기제어,전동기 프로젝트\속도응답 매트랩코드.txt,.txt,2490,3b621ed539a48af134f58aed4ef610e42c717f35b499f3f6e078ec5155d1b055,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\속도응답 매트랩코드.txt,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0473,전동기제어,전동기 프로젝트\속도응답 코드.txt,.txt,2526,911eef34ee48ef1462af728ac12eb6dc9e91f2bf52b8d92a8b33367b963a426b,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\속도응답 코드.txt,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0474,전동기제어,전동기 프로젝트\속도응답.png,.png,22286,37997c252bb8774ed625fa362256c5712fd18c4b7b7f455c3b839221d1d91225,3,학부 과제 및 프로젝트\전동기제어\사진\속도응답.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0475,전동기제어,전동기 프로젝트\속도응답matlab.png,.png,43384,de22f62939c6c83fbaabb03871765614b73a7efd05733fcf0aa64b827faaa035,3,학부 과제 및 프로젝트\전동기제어\사진\속도응답matlab.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0476,전동기제어,전동기 프로젝트\전류응답 매트랩코드.txt,.txt,1597,50ef1547648b46dc830d2d87cec71eb1e67f4419cafb895fe6e0dba07f9c7dd9,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\전류응답 매트랩코드.txt,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0477,전동기제어,전동기 프로젝트\전류응답 코드.txt,.txt,2553,4f6bb5d08c582e016018e609e891905dbd9e198b74a51eaff1908118671fdd1a,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\전류응답 코드.txt,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0478,전동기제어,전동기 프로젝트\전류응답.png,.png,24195,7f53692b82f4dd518a034cf19047af9f53760c912d9b1f4c2c5b32fdea9b9327,3,학부 과제 및 프로젝트\전동기제어\사진\전류응답.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0479,전동기제어,전동기 프로젝트\전류응답matlab.png,.png,43103,44379583071a26053af9a2fb276211277956c40ec82ad684cc273fa5171df92e,3,학부 과제 및 프로젝트\전동기제어\사진\전류응답matlab.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0480,전동기제어,전동기 프로젝트\토크리플 10000.png,.png,44134,7bf4735131a72248e6cc0ab32d736b6fb4d5d7fff300b050b4d2e6e88871fcca,3,학부 과제 및 프로젝트\전동기제어\사진\토크리플 10000.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0481,전동기제어,전동기 프로젝트\토크리플 25000.png,.png,41706,f474e2106b70726ad6181fb9f033d1df78317bcafb95259d19700bf4e216fc4d,3,학부 과제 및 프로젝트\전동기제어\사진\토크리플 25000.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0482,전동기제어,전동기 프로젝트\프정격조건 속도 그래.png,.png,20641,6dc4f0b86f13b04a010cd3ad8fbfb34dcf38ca90740c894c2263cc82037a74e0,3,학부 과제 및 프로젝트\전동기제어\사진\프정격조건 속도 그래.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0483,전동기제어,전동기 프로젝트\회로도.png,.png,18230,f3f295981cf2206f9e1202bc684a62e99f2c92d40e8c66e79882859252ed1554,3,학부 과제 및 프로젝트\전동기제어\사진\회로도.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0484,전동기제어,전동기 프로젝트.zip,.zip,571360,cde1797b582daaabc3761b7838a6bedf48948f930c0dd3374aa2b78f1d81c4d4,1,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트.zip,PUBLIC_REFERENCE_ONLY,Archive provenance retained; publish curated extracted sources only.
SRC-0485,전동기제어,전동기 프로젝트__extracted\aim3 결과.png,.png,21260,ca01ed4d8f65a4aa27407ae8d0f1f076ec644a8449335ef1a81869c662747de1,3,학부 과제 및 프로젝트\전동기제어\사진\aim3 결과.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0486,전동기제어,전동기 프로젝트__extracted\dc모터 제어 코드.txt,.txt,3655,f2dfe5d300e2c60cefa6d08eb273bb2f31c1cef7912a8cd024ceebd0252adbc0,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\dc모터 제어 코드.txt,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0487,전동기제어,전동기 프로젝트__extracted\dc모터 최종 코드.txt,.txt,3758,3776b9eb99e3f8cf05977d338046023cebf3eec52ef78398dd363e37626677d3,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\dc모터 최종 코드.txt,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0488,전동기제어,전동기 프로젝트__extracted\Project2025.pdf,.pdf,429574,8de75d7d7f267427f7d734ec5b5b4dc169860a087d9c582f453d1fc12ad4a0f1,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\Project2025.pdf,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0489,전동기제어,전동기 프로젝트__extracted\속도응답 매트랩코드.txt,.txt,2490,3b621ed539a48af134f58aed4ef610e42c717f35b499f3f6e078ec5155d1b055,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\속도응답 매트랩코드.txt,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0490,전동기제어,전동기 프로젝트__extracted\속도응답 코드.txt,.txt,2526,911eef34ee48ef1462af728ac12eb6dc9e91f2bf52b8d92a8b33367b963a426b,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\속도응답 코드.txt,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0491,전동기제어,전동기 프로젝트__extracted\속도응답.png,.png,22286,37997c252bb8774ed625fa362256c5712fd18c4b7b7f455c3b839221d1d91225,3,학부 과제 및 프로젝트\전동기제어\사진\속도응답.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0492,전동기제어,전동기 프로젝트__extracted\속도응답matlab.png,.png,43384,de22f62939c6c83fbaabb03871765614b73a7efd05733fcf0aa64b827faaa035,3,학부 과제 및 프로젝트\전동기제어\사진\속도응답matlab.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0493,전동기제어,전동기 프로젝트__extracted\전류응답 매트랩코드.txt,.txt,1597,50ef1547648b46dc830d2d87cec71eb1e67f4419cafb895fe6e0dba07f9c7dd9,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\전류응답 매트랩코드.txt,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0494,전동기제어,전동기 프로젝트__extracted\전류응답 코드.txt,.txt,2553,4f6bb5d08c582e016018e609e891905dbd9e198b74a51eaff1908118671fdd1a,2,학부 과제 및 프로젝트\전동기제어\전동기 프로젝트\전류응답 코드.txt,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0495,전동기제어,전동기 프로젝트__extracted\전류응답.png,.png,24195,7f53692b82f4dd518a034cf19047af9f53760c912d9b1f4c2c5b32fdea9b9327,3,학부 과제 및 프로젝트\전동기제어\사진\전류응답.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0496,전동기제어,전동기 프로젝트__extracted\전류응답matlab.png,.png,43103,44379583071a26053af9a2fb276211277956c40ec82ad684cc273fa5171df92e,3,학부 과제 및 프로젝트\전동기제어\사진\전류응답matlab.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0497,전동기제어,전동기 프로젝트__extracted\토크리플 10000.png,.png,44134,7bf4735131a72248e6cc0ab32d736b6fb4d5d7fff300b050b4d2e6e88871fcca,3,학부 과제 및 프로젝트\전동기제어\사진\토크리플 10000.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0498,전동기제어,전동기 프로젝트__extracted\토크리플 25000.png,.png,41706,f474e2106b70726ad6181fb9f033d1df78317bcafb95259d19700bf4e216fc4d,3,학부 과제 및 프로젝트\전동기제어\사진\토크리플 25000.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0499,전동기제어,전동기 프로젝트__extracted\프정격조건 속도 그래.png,.png,20641,6dc4f0b86f13b04a010cd3ad8fbfb34dcf38ca90740c894c2263cc82037a74e0,3,학부 과제 및 프로젝트\전동기제어\사진\프정격조건 속도 그래.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0500,전동기제어,전동기 프로젝트__extracted\회로도.png,.png,18230,f3f295981cf2206f9e1202bc684a62e99f2c92d40e8c66e79882859252ed1554,3,학부 과제 및 프로젝트\전동기제어\사진\회로도.png,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0501,전력시스템공학,사진\서지임피던스 계산 및 프로그램 실행_[STUDENT-ID]_[AUTHOR].hwpx,.hwpx,726312,eb320dd7eee125252cd46ffed7bf863aafaf69d6d77c212dffef26ba7838603c,2,학부 과제 및 프로젝트\전력시스템공학\사진\서지임피던스 계산 및 프로그램 실행_[STUDENT-ID]_[AUTHOR].hwpx,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0502,전력시스템공학,사진\서지임피던스 계산 및 프로그램 실행_[STUDENT-ID]_[AUTHOR].pdf,.pdf,651727,1ca71b0f59d0ee5c6b0718a86c75a1f26d837daba2703eebf200c68de44251bf,4,학부 과제 및 프로젝트\전력시스템공학\사진\서지임피던스 계산 및 프로그램 실행_[STUDENT-ID]_[AUTHOR].pdf,PUBLIC_USED,"Primary student-authored report, source, calculation, or visual evidence."
