asset_id,project,original_path,width,height,selection_score,duplicate_group,preferred_source,publication_status,publication_reason,public_filename,public_locations
COU-dadf98cc5f0c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-43::Image291.png,154,197,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-8b732a855931,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-43::Image298.png,469,197,25,EXACT-0101,COU-8b732a855931,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-b1544e48c143,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-43::Image309.png,926,197,25,EXACT-0144,COU-b1544e48c143,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-10a24fad4401,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-43::Image316.png,827,353,26,EXACT-0109,COU-10a24fad4401,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-44::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-575bc2529cb1,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-44::Image319.png,984,531,27,EXACT-0110,COU-575bc2529cb1,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-718e4f33e13c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-44::Image320.png,469,197,25,EXACT-0111,COU-718e4f33e13c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-8d2725341e2e,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-44::Image322.png,154,197,24,EXACT-0112,COU-8d2725341e2e,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-6dac65533b39,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-44::Image324.png,862,197,25,EXACT-0114,COU-6dac65533b39,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-45::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-718e4f33e13c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-45::Image320.png,469,197,25,EXACT-0111,COU-718e4f33e13c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-8d2725341e2e,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-45::Image322.png,154,197,24,EXACT-0112,COU-8d2725341e2e,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-6dac65533b39,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-45::Image324.png,862,197,25,EXACT-0114,COU-6dac65533b39,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-cf4609dd0070,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-45::Image328.png,763,560,27,EXACT-0113,COU-cf4609dd0070,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-46::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-718e4f33e13c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-46::Image320.png,469,197,25,EXACT-0111,COU-718e4f33e13c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-8d2725341e2e,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-46::Image322.png,154,197,24,EXACT-0112,COU-8d2725341e2e,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-6dac65533b39,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-46::Image324.png,862,197,25,EXACT-0114,COU-6dac65533b39,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-9033fb537172,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-46::Image331.png,990,362,26,EXACT-0115,COU-9033fb537172,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-23947ec3aa8c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-47::Image285.png,625,112,24,EXACT-0097,COU-23947ec3aa8c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-c6b2a21c57e3,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-47::Image334.png,907,197,25,EXACT-0116,COU-c6b2a21c57e3,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-0b98f55af0af,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-47::Image6.png,1726,50,24,EXACT-0138,COU-0b98f55af0af,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-48::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-943d1e586b14,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-48::Image338.png,866,197,25,EXACT-0117,COU-943d1e586b14,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-931c56fb4c3a,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-48::Image340.png,810,482,26,EXACT-0118,COU-931c56fb4c3a,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-a2a4249ea5c9,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-48::Image341.png,308,332,25,EXACT-0119,COU-a2a4249ea5c9,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-49::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-943d1e586b14,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-49::Image338.png,866,197,25,EXACT-0117,COU-943d1e586b14,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-7bc9f02e99fa,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-49::Image344.png,287,326,25,EXACT-0120,COU-7bc9f02e99fa,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-f7c1d5583a36,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-49::Image345.jpg,486,683,26,NEAR-0016,COU-a7525b32d2f1,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-e80fe0ef4ac0,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-49::Image346.jpg,777,560,27,NEAR-0017,COU-ec00ae618d9b,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-4::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-7b7923eedd60,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-4::Image47.png,336,113,24,EXACT-0009,COU-7b7923eedd60,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-892778fd0b67,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-4::Image48.png,899,212,25,EXACT-0010,COU-892778fd0b67,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-a0c5fada50b1,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-4::Image49.png,223,197,25,EXACT-0011,COU-a0c5fada50b1,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-a1b5dd4b0c47,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-4::Image51.png,620,197,25,EXACT-0012,COU-a1b5dd4b0c47,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-2594ee87868c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-4::Image53.png,295,197,25,EXACT-0013,COU-2594ee87868c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-4ff6e8911480,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-4::Image55.png,641,270,25,EXACT-0014,COU-4ff6e8911480,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-50::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-dadf98cc5f0c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-50::Image291.png,154,197,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1d07eebd66d4,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-50::Image349.png,779,557,27,EXACT-0121,COU-1d07eebd66d4,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/microstrip-stackup-editor.png
COU-9f2273437383,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-50::Image350.png,1164,197,25,EXACT-0145,COU-9f2273437383,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-fcad29150551,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-50::Image352.png,512,197,25,EXACT-0124,COU-fcad29150551,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-c0fa4f07de9a,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-50::Image354.jpg,779,558,27,NEAR-0018,COU-ff2332d43f15,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-51::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-dadf98cc5f0c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-51::Image291.png,154,197,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-9f2273437383,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-51::Image350.png,1164,197,25,EXACT-0145,COU-9f2273437383,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-fcad29150551,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-51::Image352.png,512,197,25,EXACT-0124,COU-fcad29150551,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-c9e607986c93,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-51::Image357.png,774,556,27,EXACT-0125,COU-c9e607986c93,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-71cb26db5754,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-51::Image358.jpg,776,555,27,NEAR-0019,COU-6dff317364fb,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-52::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-dadf98cc5f0c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-52::Image291.png,154,197,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-9f2273437383,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-52::Image350.png,1164,197,25,EXACT-0145,COU-9f2273437383,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-fcad29150551,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-52::Image352.png,512,197,25,EXACT-0124,COU-fcad29150551,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-5974ee9ec9f2,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-52::Image361.jpg,484,682,26,NEAR-0020,COU-f972a450a19d,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-94897e0d82dd,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-52::Image362.jpg,1285,613,28,NEAR-0021,COU-0e5291756d8e,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-aa2ca790f71b,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-52::Image363.png,223,154,24,EXACT-0126,COU-aa2ca790f71b,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-b6575361690e,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-52::Image364.png,181,267,25,EXACT-0127,COU-b6575361690e,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-53::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-413a5fb89715,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-53::Image367.png,744,149,24,EXACT-0128,COU-413a5fb89715,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-7c03555a5c5c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-53::Image369.png,116,149,24,EXACT-0129,COU-7c03555a5c5c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-bd2f140122b8,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-53::Image371.png,414,149,24,EXACT-0130,COU-bd2f140122b8,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-5aed30d2e96a,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-53::Image373.png,218,149,24,EXACT-0131,COU-5aed30d2e96a,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-05dec18fd1cc,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-53::Image375.png,760,514,26,EXACT-0132,COU-05dec18fd1cc,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-54::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-dadf98cc5f0c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-54::Image291.png,154,197,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-9f2273437383,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-54::Image350.png,1164,197,25,EXACT-0145,COU-9f2273437383,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-fcad29150551,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-54::Image352.png,512,197,25,EXACT-0124,COU-fcad29150551,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1c649417e76d,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-54::Image380.jpg,960,647,28,NEAR-0022,COU-eadbe3d247bd,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-55::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-dadf98cc5f0c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-55::Image291.png,154,197,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-9f2273437383,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-55::Image350.png,1164,197,25,EXACT-0145,COU-9f2273437383,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-fcad29150551,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-55::Image352.png,512,197,25,EXACT-0124,COU-fcad29150551,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-155165727999,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-55::Image383.png,899,550,27,EXACT-0133,COU-155165727999,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-f02b21c79bbf,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-55::Image384.jpg,713,449,26,NEAR-0023,COU-be9a820d9375,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-56::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-dadf98cc5f0c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-56::Image291.png,154,197,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-9f2273437383,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-56::Image350.png,1164,197,25,EXACT-0145,COU-9f2273437383,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-fcad29150551,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-56::Image352.png,512,197,25,EXACT-0124,COU-fcad29150551,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-795d5c5146e5,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-56::Image387.jpg,691,500,26,NEAR-0006,COU-724fb9a3dc43,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-33365d5d2d00,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-56::Image388.png,410,1023,27,EXACT-0134,COU-33365d5d2d00,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-57::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-dadf98cc5f0c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-57::Image291.png,154,197,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-9f2273437383,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-57::Image350.png,1164,197,25,EXACT-0145,COU-9f2273437383,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-fcad29150551,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-57::Image352.png,512,197,25,EXACT-0124,COU-fcad29150551,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-f27e90311057,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-57::Image391.jpg,982,627,28,NEAR-0024,COU-e104f6ef1ecb,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-58::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-dadf98cc5f0c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-58::Image291.png,154,197,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-9f2273437383,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-58::Image350.png,1164,197,25,EXACT-0145,COU-9f2273437383,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-fcad29150551,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-58::Image352.png,512,197,25,EXACT-0124,COU-fcad29150551,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-b05da2b46e37,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-58::Image394.jpg,999,828,28,NEAR-0025,COU-5eb0185d2ccc,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-3233fe9c667d,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-58::Image395.png,901,719,28,EXACT-0135,COU-3233fe9c667d,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-59::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-dadf98cc5f0c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-59::Image291.png,154,197,24,EXACT-0099,COU-dadf98cc5f0c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-9f2273437383,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-59::Image350.png,1164,197,25,EXACT-0145,COU-9f2273437383,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-fcad29150551,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-59::Image352.png,512,197,25,EXACT-0124,COU-fcad29150551,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-ce1e95dff4be,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-59::Image398.png,995,807,28,EXACT-0136,COU-ce1e95dff4be,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-0e4f71d2086e,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-59::Image399.png,897,716,28,EXACT-0137,COU-0e4f71d2086e,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1494b184fc12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-5::Image17.png,1946,40,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-374dc295d0ba,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-5::Image19.png,295,197,25,EXACT-0004,COU-374dc295d0ba,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-a280fc219df2,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-5::Image26.png,295,197,25,EXACT-0005,COU-a280fc219df2,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-b06a94d4e190,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-5::Image28.png,473,197,25,EXACT-0006,COU-b06a94d4e190,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-305643b6a06a,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-5::Image58.jpg,375,152,24,NEAR-0001,COU-95c007bc3697,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-0d1847fddb80,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-5::Image59.png,618,209,25,EXACT-0015,COU-0d1847fddb80,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-23947ec3aa8c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-60::Image285.png,625,112,24,EXACT-0097,COU-23947ec3aa8c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-1fc5c9bba747,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-60::Image402.png,1318,197,25,,,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
COU-0b98f55af0af,RF/Microwave,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-60::Image6.png,1726,50,24,EXACT-0138,COU-0b98f55af0af,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,
